Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2
2022,Volkswagen Group of,Bugatti,Chiron Pur Sport,8.0,16,Auto(AM-S7),8,11,9,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2021-09-17,1135,788,979
2022,Volkswagen Group of,Bugatti,Chiron Super Sport,8.0,16,Auto(AM-S7),8,11,9,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2021-09-17,1135,788,979
2022,General Motors,Chevrolet,CORVETTE,6.2,8,Auto(S8),16,24,19,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2021-08-25,571,365,478
2022,Ferrari,"Ferrari North America, Inc.",812 Competizione,6.5,12,Auto(AM7),12,16,14,Naturally Aspirated,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2021-07-01,724,564,652
2022,Ferrari,"Ferrari North America, Inc.",812 GTS,6.5,12,Auto(AM7),12,15,13,Naturally Aspirated,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2021-07-01,733,581,665
2022,Ferrari,"Ferrari North America, Inc.",F8 Spider,3.9,8,Auto(AM7),15,18,16,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2021-07-01,606,487,552
2022,Ferrari,"Ferrari North America, Inc.",F8 Tributo,3.9,8,Auto(AM7),15,19,16,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2021-07-01,605,462,541
2022,Ford Motor Company,Ford,FORD GT,3.5,6,Auto(AM7),12,18,14,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2022-01-14,752,485,632
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 AWD R-Dynamic Conv,5.0,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Two Seaters,2021-07-16,571,369,481
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 AWD R-Dynamic Coupe,5.0,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Two Seaters,2021-07-16,571,369,481
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 RWD Convertible,5.0,8,Auto(S8),17,24,19,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2021-07-09,536,367,460
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 RWD Coupe,5.0,8,Auto(S8),17,24,19,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2021-07-09,536,367,460
2022,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Convertible,5.0,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Two Seaters,2021-06-11,571,369,481
2022,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Coupe,5.0,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Two Seaters,2021-06-11,571,369,481
2022,Volkswagen Group of,Lamborghini,Aventador Countach,6.5,12,Auto(AM-S7),9,16,11,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2021-12-20,986,543,787
2022,Volkswagen Group of,Lamborghini,Aventador Coupe,6.5,12,Auto(AM-S7),9,16,11,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2021-12-10,998,563,802
2022,Volkswagen Group of,Lamborghini,Aventador Roadster,6.5,12,Auto(AM-S7),9,16,11,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2021-12-10,998,563,802
2022,Volkswagen Group of,Lamborghini,Huracan Coupe,5.2,10,Auto(AM-S7),13,18,15,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2021-06-25,681,492,596
2022,Volkswagen Group of,Lamborghini,Huracan Coupe RWD,5.2,10,Auto(AM-S7),13,18,15,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-06-25,681,492,596
2022,Volkswagen Group of,Lamborghini,Huracan Spyder,5.2,10,Auto(AM-S7),13,18,15,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2021-06-25,681,492,596
2022,Volkswagen Group of,Lamborghini,Huracan Spyder RWD,5.2,10,Auto(AM-S7),13,18,15,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-06-25,681,492,596
2022,Maserati,MASERATI,MC20,3.0,6,Auto(S8),15,25,18,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2021-08-01,576,351,474
2022,MAZDA,MAZDA,MX-5,2.0,4,Auto(S6),26,35,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Two Seaters,2022-01-01,339,251,299
2022,MAZDA,MAZDA,MX-5,2.0,4,Manual(M6),26,34,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2022-01-01,338,264,305
2022,McLaren Automotive ,McLaren,720S Coupe,4.0,8,Auto(AM-S7),15,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-01,588,405,505
2022,McLaren Automotive ,McLaren,720S Spider,4.0,8,Auto(AM-S7),15,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-01,588,405,505
2022,McLaren Automotive ,McLaren,765LT Spider,4.0,8,Auto(AM-S7),14,18,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-01,627,489,565
2022,McLaren Automotive ,McLaren,GT,4.0,8,Auto(AM-S7),15,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-01,587,401,504
2022,Porsche,Porsche,718 Boxster,2.0,4,Auto(AM-S7),21,27,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,414,328,375
2022,Porsche,Porsche,718 Boxster,2.0,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,440,337,394
2022,Porsche,Porsche,718 Boxster GTS 4.0,4.0,6,Auto(AM-S7),19,24,21,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,460,367,418
2022,Porsche,Porsche,718 Boxster GTS 4.0,4.0,6,Manual(M6),17,24,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,523,377,458
2022,Porsche,Porsche,718 Boxster S,2.5,4,Auto(AM-S7),19,25,22,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,461,348,410
2022,Porsche,Porsche,718 Boxster S,2.5,4,Manual(M6),19,24,21,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,472,363,423
2022,Porsche,Porsche,718 Boxster T,2.0,4,Auto(AM-S7),21,27,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,422,328,380
2022,Porsche,Porsche,718 Boxster T,2.0,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,440,337,394
2022,Porsche,Porsche,718 Cayman,2.0,4,Auto(AM-S7),21,27,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,414,328,375
2022,Porsche,Porsche,718 Cayman,2.0,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,440,337,394
2022,Porsche,Porsche,718 Cayman GT4,4.0,6,Auto(AM-S7),18,24,20,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,488,373,436
2022,Porsche,Porsche,718 Cayman GT4,4.0,6,Manual(M6),17,23,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,524,382,460
2022,Porsche,Porsche,718 Cayman GTS 4.0,4.0,6,Auto(AM-S7),19,24,21,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,460,367,418
2022,Porsche,Porsche,718 Cayman GTS 4.0,4.0,6,Manual(M6),17,24,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,523,377,458
2022,Porsche,Porsche,718 Cayman S,2.5,4,Auto(AM-S7),19,25,22,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,461,348,410
2022,Porsche,Porsche,718 Cayman S,2.5,4,Manual(M6),19,24,21,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,472,363,423
2022,Porsche,Porsche,718 Cayman T,2.0,4,Auto(AM-S7),21,27,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,422,328,380
2022,Porsche,Porsche,718 Cayman T,2.0,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,440,337,394
2022,Porsche,Porsche,718 Spyder,4.0,6,Auto(AM-S7),18,24,20,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,488,373,436
2022,Porsche,Porsche,718 Spyder,4.0,6,Manual(M6),17,23,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,524,382,460
2022,Porsche,Porsche,911 GT3,4.0,6,Auto(AM-S7),15,18,16,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,586,478,538
2022,Porsche,Porsche,911 GT3,4.0,6,Manual(M6),14,18,16,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-09-17,637,490,571
2022,Porsche,Porsche,911 GT3 Touring,4.0,6,Auto(AM-S7),15,18,16,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2021-10-15,589,477,539
2022,Porsche,Porsche,911 GT3 Touring,4.0,6,Manual(M6),14,18,16,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-10-15,635,490,570
2022,BMW,TOYOTA,Supra 2.0,2.0,4,Auto(S8),25,32,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2021-07-09,351,274,317
2022,BMW,TOYOTA,Supra 3.0,3.0,6,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2021-07-07,396,297,351
2022,Aston Martin,Aston Martin Lagonda Ltd,DB11 V12,5.2,12,Auto(S8),14,22,17,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Minicompact Cars,2021-11-29,618,404,522
2022,Aston Martin,Aston Martin Lagonda Ltd,DB11 V8,4.0,8,Auto(A8),18,24,20,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Minicompact Cars,2021-10-25,486,365,431
2022,Aston Martin,Aston Martin Lagonda Ltd,DBS,5.2,12,Auto(S8),14,22,17,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Minicompact Cars,2021-11-29,618,404,522
2022,Volkswagen Group of,Bentley,Continental GT Speed Convertible,6.0,12,Auto(AM-S8),12,18,14,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-09-17,761,483,636
2022,Volkswagen Group of,Bentley,Continental GT V8 Convertible,4.0,8,Auto(AM-S8),16,26,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-06-25,575,347,473
2022,Ferrari,"Ferrari North America, Inc.",Portofino M,3.9,8,Auto(AM8),16,23,19,Turbocharged,Automated Manual,8,"2-Wheel Drive, Rear",Minicompact Cars,2021-07-01,539,386,471
2022,Toyota,LEXUS,LC 500 CONVERTIBLE,5.0,8,Auto(S10),15,25,18,Naturally Aspirated,Semi-Automatic,10,"2-Wheel Drive, Rear",Minicompact Cars,2021-10-17,598,356,489
2022,Mercedes-Benz,Mercedes-Benz,AMG SL 55 4MATIC+,4.0,8,Auto(A9),14,21,16,Turbocharged,Automatic,9,All Wheel Drive,Minicompact Cars,2022-05-31,644,426,546
2022,Mercedes-Benz,Mercedes-Benz,AMG SL 63 4MATIC+,4.0,8,Auto(A9),14,21,16,Turbocharged,Automatic,9,All Wheel Drive,Minicompact Cars,2022-05-31,644,426,546
2022,BMW,Mini,COOPER CONVERTIBLE,1.5,3,Auto(AM-S7),29,38,32,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Minicompact Cars,2021-03-01,307,232,273
2022,BMW,Mini,COOPER CONVERTIBLE,1.5,3,Manual(M6),27,37,31,Turbocharged,Manual,6,"2-Wheel Drive, Front",Minicompact Cars,2021-03-01,323,237,284
2022,BMW,Mini,COOPER S CONVERTIBLE,2.0,4,Auto(AM-S7),27,36,30,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Minicompact Cars,2021-03-31,332,246,293
2022,BMW,Mini,COOPER S CONVERTIBLE,2.0,4,Manual(M6),23,33,26,Turbocharged,Manual,6,"2-Wheel Drive, Front",Minicompact Cars,2021-03-15,387,271,335
2022,BMW,Mini,JOHN COOPER WORKS CONVERTIBLE,2.0,4,Auto(S8),24,33,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Minicompact Cars,2021-03-31,359,271,319
2022,Porsche,Porsche,911 Carrera,3.0,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Minicompact Cars,2021-08-20,492,369,443
2022,Porsche,Porsche,911 Carrera 4,3.0,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-08-20,491,368,442
2022,Porsche,Porsche,911 Carrera 4 Cabriolet,3.0,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-08-20,492,366,443
2022,Porsche,Porsche,911 Carrera 4 GTS,3.0,6,Auto(AM-S8),17,23,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2022-02-04,519,377,464
2022,Porsche,Porsche,911 Carrera 4 GTS,3.0,6,Manual(M7),17,23,19,Turbocharged,Manual,7,All Wheel Drive,Minicompact Cars,2022-02-04,520,385,465
2022,Porsche,Porsche,911 Carrera 4 GTS Cabriolet,3.0,6,Auto(AM-S8),17,22,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2022-02-04,512,402,463
2022,Porsche,Porsche,911 Carrera 4 GTS Cabriolet,3.0,6,Manual(M7),16,23,19,Turbocharged,Manual,7,All Wheel Drive,Minicompact Cars,2022-02-04,552,385,477
2022,Porsche,Porsche,911 Carrera 4S,3.0,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-08-20,490,385,443
2022,Porsche,Porsche,911 Carrera 4S,3.0,6,Manual(M7),17,25,20,Turbocharged,Manual,7,All Wheel Drive,Minicompact Cars,2021-08-20,519,349,442
2022,Porsche,Porsche,911 Carrera 4S Cabriolet,3.0,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-08-20,484,385,439
2022,Porsche,Porsche,911 Carrera 4S Cabriolet,3.0,6,Manual(M7),17,24,20,Turbocharged,Manual,7,All Wheel Drive,Minicompact Cars,2021-08-20,520,368,452
2022,Porsche,Porsche,911 Carrera Cabriolet,3.0,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Minicompact Cars,2021-08-20,492,369,443
2022,Porsche,Porsche,911 Carrera GTS,3.0,6,Auto(AM-S8),17,23,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Minicompact Cars,2022-02-04,519,377,465
2022,Porsche,Porsche,911 Carrera GTS,3.0,6,Manual(M7),17,24,20,Turbocharged,Manual,7,"2-Wheel Drive, Rear",Minicompact Cars,2022-02-04,507,367,444
2022,Porsche,Porsche,911 Carrera GTS Cabriolet,3.0,6,Auto(AM-S8),17,23,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Minicompact Cars,2022-02-04,520,384,465
2022,Porsche,Porsche,911 Carrera GTS Cabriolet,3.0,6,Manual(M7),17,24,20,Turbocharged,Manual,7,"2-Wheel Drive, Rear",Minicompact Cars,2022-02-04,520,361,448
2022,Porsche,Porsche,911 Carrera S,3.0,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Minicompact Cars,2021-08-20,486,385,441
2022,Porsche,Porsche,911 Carrera S,3.0,6,Manual(M7),18,25,21,Turbocharged,Manual,7,"2-Wheel Drive, Rear",Minicompact Cars,2021-08-20,483,354,425
2022,Porsche,Porsche,911 Carrera S Cabriolet,3.0,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Minicompact Cars,2021-08-20,484,385,439
2022,Porsche,Porsche,911 Carrera S Cabriolet,3.0,6,Manual(M7),17,25,20,Turbocharged,Manual,7,"2-Wheel Drive, Rear",Minicompact Cars,2021-08-20,521,354,443
2022,Porsche,Porsche,911 Targa 4,3.0,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-08-20,491,368,442
2022,Porsche,Porsche,911 Targa 4 GTS,3.0,6,Auto(AM-S8),17,22,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2022-02-04,510,401,461
2022,Porsche,Porsche,911 Targa 4 GTS,3.0,6,Manual(M7),16,23,19,Turbocharged,Manual,7,All Wheel Drive,Minicompact Cars,2022-02-04,552,385,477
2022,Porsche,Porsche,911 Targa 4S,3.0,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-08-20,490,384,442
2022,Porsche,Porsche,911 Targa 4S,3.0,6,Manual(M7),17,24,20,Turbocharged,Manual,7,All Wheel Drive,Minicompact Cars,2021-08-20,512,368,447
2022,Porsche,Porsche,911 Turbo,3.7,6,Auto(AM-S8),15,20,17,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-08-13,573,447,516
2022,Porsche,Porsche,911 Turbo Cabriolet,3.7,6,Auto(AM-S8),15,20,17,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-08-13,586,442,521
2022,Porsche,Porsche,911 Turbo S,3.7,6,Auto(AM-S8),15,20,17,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-08-13,577,443,517
2022,Porsche,Porsche,911 Turbo S Cabriolet,3.7,6,Auto(AM-S8),15,20,17,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2021-08-13,600,441,528
2022,Subaru,Subaru,BRZ,2.4,4,Auto(S6),21,30,25,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Minicompact Cars,2021-08-02,419,292,362
2022,Subaru,Subaru,BRZ,2.4,4,Manual(M6),20,27,22,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Minicompact Cars,2021-08-02,452,331,398
2022,Toyota,TOYOTA,GR86,2.4,4,Auto(S6),21,31,25,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Minicompact Cars,2021-10-01,417,290,360
2022,Toyota,TOYOTA,GR86,2.4,4,Manual(M6),20,27,22,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Minicompact Cars,2021-10-01,451,330,396
2022,Volkswagen Group of,Audi,A3,2.0,4,Auto(AM-S7),29,38,32,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Subcompact Cars,2021-07-30,307,231,273
2022,Volkswagen Group of,Audi,A3 quattro,2.0,4,Auto(AM-S7),28,36,31,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2021-07-16,318,248,286
2022,Volkswagen Group of,Audi,A5 Cabriolet quattro,2.0,4,Auto(AM-S7),23,31,26,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2021-06-25,395,284,345
2022,Volkswagen Group of,Audi,A5 Coupe quattro,2.0,4,Auto(AM-S7),24,31,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2021-06-25,369,288,332
2022,Volkswagen Group of,Audi,RS 5 Coupe,2.9,6,Auto(S8),18,25,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Subcompact Cars,2021-06-25,492,354,430
2022,Volkswagen Group of,Audi,RS3,2.5,5,Auto(AM-S7),20,29,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2022-03-25,450,302,383
2022,Volkswagen Group of,Audi,S3,2.0,4,Auto(AM-S7),23,32,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2021-07-16,378,273,331
2022,Volkswagen Group of,Audi,S5 Cabriolet,3.0,6,Auto(S8),21,28,23,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Subcompact Cars,2021-06-25,425,315,375
2022,Volkswagen Group of,Audi,S5 Coupe,3.0,6,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Subcompact Cars,2021-06-25,415,298,363
2022,Volkswagen Group of,Audi,TT Coupe quattro,2.0,4,Auto(AM-S7),23,30,26,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2021-06-25,389,292,346
2022,Volkswagen Group of,Audi,TT RS Coupe,2.5,5,Auto(AM-S7),20,29,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2021-09-24,439,302,377
2022,Volkswagen Group of,Audi,TTS Coupe quattro,2.0,4,Auto(AM-S7),23,31,26,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2021-07-30,377,289,337
2022,Volkswagen Group of,Bentley,Continental GT,4.0,8,Auto(AM-S8),16,26,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Subcompact Cars,2021-06-25,563,339,462
2022,Volkswagen Group of,Bentley,Continental GT Speed,6.0,12,Auto(AM-S8),12,20,15,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Subcompact Cars,2021-09-17,740,452,610
2022,BMW,BMW,230i Coupe,2.0,4,Auto(S8),26,35,29,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2021-08-02,338,254,300
2022,BMW,BMW,430i Convertible,2.0,4,Auto(S8),25,34,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2021-07-09,354,260,312
2022,BMW,BMW,430i Coupe,2.0,4,Auto(S8),25,34,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2021-07-09,354,260,312
