Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2
2024,Ford Motor Company,Ford,MUSTANG PERFORMANCE PACK,2.3,4,Auto(S10),21,29,24,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Subcompact Cars,2023-05-29,417,308,368
2024,Toyota,LEXUS,LC 500,5.0,8,Auto(S10),16,24,18,Naturally Aspirated,Semi-Automatic,10,"2-Wheel Drive, Rear",Subcompact Cars,2023-05-31,573,368,481
2024,Toyota,LEXUS,LC 500h,3.5,6,Auto(AV-S10),26,33,29,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Rear",Subcompact Cars,2023-05-31,336,264,304
2024,Maserati,MASERATI,Granturismo Modena,3.0,6,Auto(A8),18,27,21,Turbocharged,Automatic,8,All Wheel Drive,Subcompact Cars,2023-02-15,489,318,412
2024,Maserati,MASERATI,Granturismo Trofeo,3.0,6,Auto(A8),18,27,21,Turbocharged,Automatic,8,All Wheel Drive,Subcompact Cars,2023-02-15,489,318,412
2024,BMW,Mini,COOPER HARDTOP 2 DOOR,1.5,3,Auto(AM-S7),29,38,32,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Subcompact Cars,2023-03-01,308,232,274
2024,BMW,Mini,COOPER HARDTOP 2 DOOR,1.5,3,Manual(M6),27,38,31,Turbocharged,Manual,6,"2-Wheel Drive, Front",Subcompact Cars,2023-03-01,322,235,283
2024,BMW,Mini,COOPER HARDTOP 4 DOOR,1.5,3,Auto(AM-S7),29,38,32,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Subcompact Cars,2023-03-01,308,232,274
2024,BMW,Mini,COOPER HARDTOP 4 DOOR,1.5,3,Manual(M6),27,38,31,Turbocharged,Manual,6,"2-Wheel Drive, Front",Subcompact Cars,2023-03-01,322,235,283
2024,BMW,Mini,COOPER S HARDTOP 2 DOOR,2.0,4,Auto(AM-S7),28,38,31,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Subcompact Cars,2023-03-01,319,234,280
2024,BMW,Mini,COOPER S HARDTOP 2 DOOR,2.0,4,Manual(M6),23,33,27,Turbocharged,Manual,6,"2-Wheel Drive, Front",Subcompact Cars,2023-03-01,384,264,330
2024,BMW,Mini,COOPER S HARDTOP 4 DOOR,2.0,4,Auto(AM-S7),28,38,31,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Subcompact Cars,2023-03-01,319,234,280
2024,BMW,Mini,COOPER S HARDTOP 4 DOOR,2.0,4,Manual(M6),23,33,27,Turbocharged,Manual,6,"2-Wheel Drive, Front",Subcompact Cars,2023-03-01,384,264,330
2024,BMW,Mini,JOHN COOPER WORKS HARDTOP 2 DOOR,2.0,4,Auto(S8),26,35,29,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Subcompact Cars,2023-03-01,338,250,299
2024,BMW,Mini,JOHN COOPER WORKS HARDTOP 2 DOOR,2.0,4,Manual(M6),22,32,26,Turbocharged,Manual,6,"2-Wheel Drive, Front",Subcompact Cars,2023-03-01,400,279,345
2024,Nissan,NISSAN,GT-R,3.8,6,Auto(AM-S6),16,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,All Wheel Drive,Subcompact Cars,2023-05-03,537,408,493
2024,Volkswagen Group of,Audi,A4 quattro,2.0,4,Auto(AM-S7),26,35,30,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Compact Cars,2023-06-01,340,250,300
2024,BMW,BMW,228i Gran Coupe,2.0,4,Auto(S8),24,34,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Compact Cars,2023-06-16,361,259,315
2024,BMW,BMW,228i xDrive Gran Coupe,2.0,4,Auto(S8),23,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2023-06-16,381,267,330
2024,BMW,BMW,330i Sedan,2.0,4,Auto(S8),25,34,29,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2023-06-16,348,258,308
2024,BMW,BMW,330i xDrive Sedan,2.0,4,Auto(S8),24,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2023-06-16,369,265,322
2024,BMW,BMW,430i Gran Coupe,2.0,4,Auto(S8),25,34,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2023-03-01,354,261,312
2024,BMW,BMW,430i xDrive Gran Coupe,2.0,4,Auto(S8),23,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2023-03-01,376,266,326
2024,BMW,BMW,M235i xDrive Gran Coupe,2.0,4,Auto(S8),24,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2023-06-16,369,270,325
2024,BMW,BMW,M3 Competition M xDrive Sedan,3.0,6,Auto(S8),16,22,18,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2023-06-16,546,392,477
2024,BMW,BMW,M3 Competition Sedan,3.0,6,Auto(S8),16,23,19,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2023-06-16,541,383,470
2024,BMW,BMW,M3 CS Sedan,3.0,6,Auto(S8),15,22,18,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2023-03-10,570,394,491
2024,BMW,BMW,M3 Sedan,3.0,6,Manual(M6),16,23,19,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2023-06-16,548,379,472
2024,BMW,BMW,M340i Sedan,3.0,6,Auto(S8),23,31,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2023-06-23,386,283,340
2024,BMW,BMW,M340i xDrive Sedan,3.0,6,Auto(S8),23,31,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2023-06-23,390,281,341
2024,BMW,BMW,M440i Gran Coupe,3.0,6,Auto(S8),24,32,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2023-03-17,371,279,329
2024,BMW,BMW,M440i xDrive Gran Coupe,3.0,6,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2023-03-17,400,291,351
2024,General Motors,Cadillac,CT4,2.0,4,Auto(S8),22,32,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2023-07-10,401,276,345
2024,General Motors,Cadillac,CT4,2.7,4,Auto(S10),21,31,25,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Compact Cars,2023-07-10,412,287,356
2024,General Motors,Cadillac,CT4 AWD,2.0,4,Auto(S8),21,31,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2023-07-11,415,287,357
2024,General Motors,Cadillac,CT4 AWD,2.7,4,Auto(S10),21,29,24,Turbocharged,Semi-Automatic,10,All Wheel Drive,Compact Cars,2023-07-10,425,305,371
2024,General Motors,Cadillac,CT4 V,2.7,4,Auto(S10),20,29,23,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Compact Cars,2023-07-10,445,309,384
2024,General Motors,Cadillac,CT4 V,3.6,6,Auto(S10),16,24,19,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Compact Cars,2023-07-10,568,368,478
2024,General Motors,Cadillac,CT4 V,3.6,6,Manual(M6),15,23,18,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2023-07-10,572,386,488
2024,General Motors,Cadillac,CT4 V AWD,2.7,4,Auto(S10),20,28,23,Turbocharged,Semi-Automatic,10,All Wheel Drive,Compact Cars,2023-07-11,445,318,387
2024,Toyota,LEXUS,UX 250h,2.0,4,Auto(AV-S6),43,41,42,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Compact Cars,2023-04-19,204,215,209
2024,Toyota,LEXUS,UX 250h,2.0,4,Auto(AV-S6),43,41,42,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Compact Cars,2023-04-19,204,215,209
2024,Toyota,LEXUS,UX 250h AWD,2.0,4,Auto(AV-S6),41,38,39,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Compact Cars,2023-04-19,213,231,225
2024,Toyota,LEXUS,UX 250h AWD,2.0,4,Auto(AV-S6),41,38,39,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Compact Cars,2023-04-19,213,231,225
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,1.2,3,Auto(AV),36,43,39,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2023-07-01,245,205,227
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,1.2,3,Auto(AV),35,41,37,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2023-07-01,254,214,236
2024,Volkswagen Group of,Volkswagen,GTI,2.0,4,Auto(AM-S7),24,33,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Compact Cars,2023-06-16,366,270,323
2024,Volkswagen Group of,Volkswagen,GTI,2.0,4,Manual(M6),23,34,27,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,2023-06-16,378,263,327
2024,Volkswagen Group of,Volkswagen,Jetta,1.5,4,Manual(M6),29,42,34,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,2023-06-30,309,212,265
2024,Volvo,"Volvo Cars of North America, LLC",S60 B5,2.0,4,Auto(S8),26,35,30,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Compact Cars,2023-05-15,336,250,297
2024,Volvo,"Volvo Cars of North America, LLC",S60 B5 AWD,2.0,4,Auto(S8),25,33,28,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2023-05-15,357,267,316
2024,FCA US LLC,ALFA ROMEO,Giulia,2.0,4,Auto(A8),24,33,27,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2023-05-08,377,273,330
2024,FCA US LLC,ALFA ROMEO,Giulia,2.9,6,Auto(A8),17,25,20,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2023-07-17,507,349,436
2024,FCA US LLC,ALFA ROMEO,Giulia AWD,2.0,4,Auto(A8),23,31,26,Turbocharged,Automatic,8,All Wheel Drive,Midsize Cars,2023-05-08,395,291,348
2024,Volkswagen Group of,Audi,A5 Sportback quattro,2.0,4,Auto(AM-S7),26,35,30,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Midsize Cars,2023-06-01,340,250,300
2024,Volkswagen Group of,Audi,RS 5 Sportback,2.9,6,Auto(S8),18,25,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2023-06-09,501,361,438
2024,BMW,BMW,840i Gran Coupe,3.0,6,Auto(S8),21,29,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2023-03-10,427,310,374
2024,BMW,BMW,840i xDrive Gran Coupe,3.0,6,Auto(S8),21,29,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2023-03-10,426,308,373
2024,BMW,BMW,ALPINA B8 Gran Coupe,4.4,8,Auto(S8),17,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2023-03-10,527,372,457
2024,BMW,BMW,M8 Competition Gran Coupe,4.4,8,Auto(S8),15,22,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2023-03-10,603,411,517
2024,BMW,BMW,M850i xDrive Gran Coupe,4.4,8,Auto(S8),17,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2023-03-10,527,372,457
2024,General Motors,Cadillac,CT5,2.0,4,Auto(S10),23,33,27,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Midsize Cars,2023-07-11,387,268,333
2024,General Motors,Cadillac,CT5,3.0,6,Auto(S10),19,27,22,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Midsize Cars,2023-07-11,469,329,406
2024,General Motors,Cadillac,CT5 AWD,2.0,4,Auto(S10),22,30,25,Turbocharged,Semi-Automatic,10,All Wheel Drive,Midsize Cars,2023-07-11,411,293,358
2024,General Motors,Cadillac,CT5 AWD,3.0,6,Auto(S10),18,26,21,Turbocharged,Semi-Automatic,10,All Wheel Drive,Midsize Cars,2023-07-11,481,343,419
2024,General Motors,Cadillac,CT5 V,3.0,6,Auto(S10),18,27,21,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Midsize Cars,2023-07-11,493,329,423
2024,General Motors,Cadillac,CT5 V,6.2,8,Auto(S10),13,21,16,Supercharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Midsize Cars,2023-07-11,674,415,558
2024,General Motors,Cadillac,CT5 V,6.2,8,Manual(M6),13,21,15,Supercharged,Manual,6,"2-Wheel Drive, Rear",Midsize Cars,2023-07-10,692,422,592
2024,General Motors,Cadillac,CT5 V AWD,3.0,6,Auto(S10),18,26,21,Turbocharged,Semi-Automatic,10,All Wheel Drive,Midsize Cars,2023-07-11,481,343,419
2024,Jaguar Land Rover L,Jaguar,XF P250,2.0,4,Auto(S8),23,30,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2023-06-22,388,294,346
2024,Toyota,LEXUS,ES 250 AWD,2.5,4,Auto(S8),25,34,28,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2023-07-06,353,256,315
2024,Toyota,LEXUS,ES 300h,2.5,4,Auto(AV-S6),43,44,44,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Midsize Cars,2023-07-06,204,199,202
2024,Toyota,LEXUS,ES 350,3.5,6,Auto(S8),22,32,26,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Front",Midsize Cars,2023-07-06,404,275,346
2024,Toyota,LEXUS,ES 350 F SPORT,3.5,6,Auto(S8),22,31,25,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Front",Midsize Cars,2023-07-06,409,283,352
2024,Maserati,MASERATI,Ghibli GT,3.0,6,Auto(A8),18,25,20,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2023-06-01,503,354,436
2024,Maserati,MASERATI,Ghibli Modena RWD,3.0,6,Auto(A8),18,25,20,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2023-06-01,503,354,436
2024,Maserati,MASERATI,Ghibli Trofeo,3.8,8,Auto(A8),13,20,16,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2023-06-01,654,446,560
2024,MAZDA,MAZDA,MAZDA3 5-Door 2WD,2.5,4,Auto(S6),27,35,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,2023-07-20,328,254,294
2024,MAZDA,MAZDA,MAZDA3 5-Door 2WD,2.5,4,Manual(M6),26,36,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Midsize Cars,2023-07-20,339,244,296
2024,MAZDA,MAZDA,MAZDA3 5-Door 4WD,2.5,4,Auto(S6),23,31,26,Turbocharged,Semi-Automatic,6,4-Wheel Drive,Midsize Cars,2023-07-20,380,285,337
2024,MAZDA,MAZDA,MAZDA3 5-Door 4WD,2.5,4,Auto(S6),26,33,29,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Midsize Cars,2023-07-20,343,272,311
2024,BMW,Mini,COOPER COUNTRYMAN,1.5,3,Auto(AM-S7),26,32,28,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Midsize Cars,2023-03-01,344,273,312
