Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2
2018,BMW,Mini,COOPER S CLUBMAN ALL4,2.0,4,Manual(M6),21,30,24,Turbocharged,Manual,6,All Wheel Drive,Midsize Cars,2017-07-31,427,291,366
2018,BMW,Mini,JOHN COOPER WORKS CLUBMAN ALL4,2.0,4,Auto(S8),23,31,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2017-08-01,384,284,339
2018,BMW,Mini,JOHN COOPER WORKS CLUBMAN ALL4,2.0,4,Manual(M6),21,31,24,Turbocharged,Manual,6,All Wheel Drive,Midsize Cars,2017-08-02,430,289,367
2018,BMW,Mini,JOHN COOPER WORKS CONVERTIBLE,2.0,4,Auto(S6),25,33,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Minicompact Cars,2017-07-31,352,270,315
2018,BMW,Mini,JOHN COOPER WORKS CONVERTIBLE,2.0,4,Manual(M6),22,31,25,Turbocharged,Manual,6,"2-Wheel Drive, Front",Minicompact Cars,2017-07-31,400,287,349
2018,BMW,Mini,JOHN COOPER WORKS HARDTOP,2.0,4,Auto(S6),25,32,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Subcompact Cars,2017-07-31,351,274,316
2018,BMW,Mini,JOHN COOPER WORKS HARDTOP,2.0,4,Manual(M6),23,32,26,Turbocharged,Manual,6,"2-Wheel Drive, Front",Subcompact Cars,2017-07-31,389,276,338
2018,BMW,Mini,JCW COUNTRYMAN ALL4,2.0,4,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2017-04-15,401,296,354
2018,BMW,Mini,JCW COUNTRYMAN ALL4,2.0,4,Manual(M6),20,29,24,Turbocharged,Manual,6,All Wheel Drive,Midsize Cars,2017-04-15,432,301,373
2018,BMW,BMW,X1 xDrive28i,2.0,4,Auto(S8),22,31,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-07-31,403,284,349
2018,BMW,BMW,X1 sDrive28i,2.0,4,Auto(S8),23,32,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Large Cars,2017-07-31,386,275,337
2018,BMW,BMW,230i Coupe,2.0,4,Auto(S8),24,35,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-07-31,369,255,318
2018,BMW,BMW,230i Coupe,2.0,4,Manual(M6),21,32,25,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2017-07-31,424,280,360
2018,BMW,BMW,230i xDrive Coupe,2.0,4,Auto(S8),24,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-07-31,372,267,325
2018,BMW,BMW,230i Convertible,2.0,4,Auto(S8),24,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-07-31,375,261,324
2018,BMW,BMW,230i xDrive Convertible,2.0,4,Auto(S8),23,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-07-31,385,271,333
2018,BMW,BMW,M240i Coupe,3.0,6,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-08-01,417,294,362
2018,BMW,BMW,M240i Coupe,3.0,6,Manual(M6),19,28,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2017-08-01,471,315,401
2018,BMW,BMW,M240i xDrive Coupe,3.0,6,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-08-01,422,294,365
2018,BMW,BMW,M240i Convertible,3.0,6,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-08-01,417,294,362
2018,BMW,BMW,M240i Convertible,3.0,6,Manual(M6),18,27,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2017-08-01,480,327,411
2018,BMW,BMW,M240i xDrive Convertible,3.0,6,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-08-01,422,294,365
2018,BMW,BMW,X2 xDrive28i,2.0,4,Auto(S8),21,31,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2018-02-01,412,290,357
2018,BMW,BMW,X2 sDrive28i,2.0,4,Auto(S8),23,32,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Midsize Cars,2018-03-31,391,280,341
2018,BMW,BMW,M2,3.0,6,Manual(M6),18,26,21,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2017-07-31,496,348,430
2018,BMW,BMW,M2,3.0,6,Auto(AM-S7),20,26,22,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Subcompact Cars,2017-07-31,443,335,395
2018,BMW,BMW,330i,2.0,4,Auto(S8),24,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-07-31,375,261,324
2018,BMW,BMW,330i,2.0,4,Manual(M6),21,32,25,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-07-31,424,280,360
2018,BMW,BMW,330i xDrive,2.0,4,Auto(S8),23,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-07-31,385,271,333
2018,BMW,BMW,320i,2.0,4,Auto(S8),24,35,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-07-31,379,254,323
2018,BMW,BMW,320i,2.0,4,Manual(M6),23,35,27,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-07-31,385,253,326
2018,BMW,BMW,320i xDrive,2.0,4,Auto(S8),23,34,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-07-31,390,261,332
2018,BMW,BMW,330i xDrive Sports Wagon,2.0,4,Auto(S8),23,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small Station Wagons,2017-07-31,385,271,333
2018,BMW,BMW,330i xDrive Gran Turismo,2.0,4,Auto(S8),23,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-07-31,385,271,333
2018,BMW,BMW,340i,3.0,6,Auto(S8),21,32,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-08-01,414,275,352
2018,BMW,BMW,340i,3.0,6,Manual(M6),19,29,23,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-08-01,457,306,389
2018,BMW,BMW,340i xDrive,3.0,6,Auto(S8),21,31,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-08-01,419,282,357
2018,BMW,BMW,340i xDrive,3.0,6,Manual(M6),19,29,23,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,2017-08-01,455,311,390
2018,BMW,BMW,340i xDrive Gran Turismo,3.0,6,Auto(S8),20,29,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-07-31,446,303,382
2018,BMW,BMW,328d,2.0,4,Auto(S8),31,43,36,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-09-01,326,236,285
2018,BMW,BMW,328d xDrive,2.0,4,Auto(S8),30,40,34,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-09-01,342,255,303
2018,BMW,BMW,328d xDrive Sports Wagon,2.0,4,Auto(S8),30,40,34,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small Station Wagons,2017-09-01,342,255,303
2018,BMW,BMW,X3 xDrive30i,2.0,4,Auto(S8),22,29,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2017-11-01,406,302,359
2018,BMW,BMW,X3 M40i,3.0,6,Auto(S8),20,27,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2017-11-01,440,326,388
2018,BMW,BMW,M3,3.0,6,Manual(M6),17,25,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-07-15,510,353,439
2018,BMW,BMW,M3,3.0,6,Auto(AM-S7),17,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2017-07-15,513,373,450
2018,BMW,BMW,M3 CS,3.0,6,Auto(AM-S7),16,22,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2018-04-01,548,399,481
2018,BMW,BMW,430i Coupe,2.0,4,Auto(S8),24,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-03-31,375,261,324
2018,BMW,BMW,430i Coupe,2.0,4,Manual(M6),21,33,25,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-03-31,418,269,351
2018,BMW,BMW,430i xDrive Coupe,2.0,4,Auto(S8),23,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-03-31,385,271,333
2018,BMW,BMW,430i Convertible,2.0,4,Auto(S8),24,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31,375,261,324
2018,BMW,BMW,430i xDrive Convertible,2.0,4,Auto(S8),22,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-03-31,400,274,343
2018,BMW,BMW,430i Gran Coupe,2.0,4,Auto(S8),24,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-03-31,375,261,324
2018,BMW,BMW,430i xDrive Gran Coupe,2.0,4,Auto(S8),23,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-03-31,385,271,333
2018,BMW,BMW,440i Coupe,3.0,6,Auto(S8),21,32,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-04-01,414,275,352
2018,BMW,BMW,440i Coupe,3.0,6,Manual(M6),19,29,23,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-08-01,457,306,389
2018,BMW,BMW,440i xDrive Coupe,3.0,6,Auto(S8),21,31,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-04-01,419,282,357
2018,BMW,BMW,440i xDrive Coupe,3.0,6,Manual(M6),19,29,23,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,2017-04-01,455,311,390
2018,BMW,BMW,440i Convertible,3.0,6,Auto(S8),21,29,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31,427,304,372
2018,BMW,BMW,440i xDrive Convertible,3.0,6,Auto(S8),20,29,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-03-31,446,303,382
2018,BMW,BMW,440i Gran Coupe,3.0,6,Auto(S8),21,32,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-04-01,414,275,352
2018,BMW,BMW,440i xDrive Gran Coupe,3.0,6,Auto(S8),21,31,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-04-01,419,282,357
2018,BMW,BMW,X4 xDrive28i,2.0,4,Auto(S8),20,28,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2017-04-01,438,318,384
2018,BMW,BMW,X4 M40i,3.0,6,Auto(S8),18,25,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2017-04-01,486,358,429
2018,BMW,BMW,M4 Coupe,3.0,6,Manual(M6),17,25,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-04-01,510,353,439
2018,BMW,BMW,M4 Coupe,3.0,6,Auto(AM-S7),17,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2017-03-31,513,373,450
2018,BMW,BMW,M4 Convertible,3.0,6,Manual(M6),17,25,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2017-04-01,525,358,450
2018,BMW,BMW,M4 Convertible,3.0,6,Auto(AM-S7),16,22,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Subcompact Cars,2017-04-01,548,399,481
2018,BMW,BMW,M4 DTM Champions Edition,3.0,6,Auto(AM-S7),17,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2017-07-31,513,373,450
2018,BMW,BMW,530i,2.0,4,Auto(S8),24,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-07-31,375,261,324
2018,BMW,BMW,530i xDrive,2.0,4,Auto(S8),23,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2017-07-31,385,271,333
2018,BMW,BMW,540i,3.0,6,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-08-01,426,295,367
2018,BMW,BMW,540i xDrive,3.0,6,Auto(S8),20,29,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2017-08-01,441,304,380
2018,BMW,BMW,540d xDrive,3.0,6,Auto(S8),26,36,30,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2018-01-01,392,279,341
2018,BMW,BMW,M550i xDrive,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2017-03-31,538,353,454
2018,BMW,BMW,M5,4.4,8,Auto(S8),15,21,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2017-12-31,602,423,521
2018,BMW,BMW,X5 xDrive 35d,3.0,6,Auto(S8),23,29,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01,446,347,401
2018,BMW,BMW,X5 xDrive35i,3.0,6,Auto(S8),18,24,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01,489,367,434
2018,BMW,BMW,X5 xDrive50i,4.4,8,Auto(S8),15,21,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01,591,427,517
2018,BMW,BMW,X5 sDrive35i,3.0,6,Auto(S8),18,25,21,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Standard SUV 2WD,2017-09-01,481,359,426
2018,BMW,BMW,X5 M,4.4,8,Auto(S8),14,19,16,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01,625,456,549
2018,BMW,BMW,640i Convertible,3.0,6,Auto(S8),20,29,23,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31,440,302,378
2018,BMW,BMW,640i Gran Coupe,3.0,6,Auto(S8),20,29,23,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-03-31,440,302,378
2018,BMW,BMW,640i xDrive Gran Coupe,3.0,6,Auto(S8),19,28,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-03-31,463,314,396
2018,BMW,BMW,640i xDrive Convertible,3.0,6,Auto(S8),19,28,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-03-31,463,314,396
2018,BMW,BMW,640i xDrive Gran Turismo,3.0,6,Auto(S8),20,28,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-09-01,447,315,388
2018,BMW,BMW,650i Convertible,4.4,8,Auto(S8),17,25,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31,528,352,449
2018,BMW,BMW,650i xDrive Convertible,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-03-31,546,362,463
2018,BMW,BMW,650i Gran Coupe,4.4,8,Auto(S8),17,25,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-03-31,528,352,449
2018,BMW,BMW,650i xDrive Gran Coupe,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-03-31,546,362,463
2018,BMW,BMW,Alpina B6 xDrive Gran Coupe,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-03-31,546,362,463
2018,BMW,BMW,M6 Convertible,4.4,8,Manual(M6),15,22,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31,612,411,522
2018,BMW,BMW,M6 Convertible,4.4,8,Auto(AM-S7),14,20,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31,650,435,553
2018,BMW,BMW,M6 Gran Coupe,4.4,8,Manual(M6),15,22,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-03-31,612,411,522
2018,BMW,BMW,M6 Gran Coupe,4.4,8,Auto(AM-S7),14,20,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2017-03-31,650,435,553
2018,BMW,BMW,X6 xDrive35i,3.0,6,Auto(S8),18,24,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01,489,367,434
2018,BMW,BMW,X6 xDrive50i,4.4,8,Auto(S8),15,21,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01,591,427,517
2018,BMW,BMW,X6 sDrive35i,3.0,6,Auto(S8),18,25,21,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Standard SUV 2WD,2017-09-01,481,359,426
2018,BMW,BMW,X6 M,4.4,8,Auto(S8),14,19,16,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01,625,456,549
2018,BMW,BMW,740i,3.0,6,Auto(S8),21,29,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-03-31,427,304,372
2018,BMW,BMW,740i xDrive,3.0,6,Auto(S8),20,29,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-03-31,446,303,382
2018,BMW,BMW,750i,4.4,8,Auto(S8),17,25,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-03-31,528,352,449
2018,BMW,BMW,750i xDrive,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-03-31,546,362,463
2018,BMW,BMW,Alpina B7 xDrive,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-03-31,546,362,463
2018,BMW,BMW,M760i xDrive,6.6,12,Auto(S8),13,20,16,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-05-01,669,451,571
2018,Fca Us Llc,Jeep,Cherokee FWD,2.4,4,Auto(A9),21,30,25,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,2017-07-24,415,296,361
2018,Fca Us Llc,Jeep,Cherokee FWD,2.4,4,Auto(A9),21,30,25,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,2017-07-24,415,296,361
2018,Fca Us Llc,Jeep,Cherokee FWD,3.2,6,Auto(A9),21,29,24,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,2017-07-24,430,312,377
2018,Fca Us Llc,Chrysler,300,3.6,6,Auto(A8),19,30,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-17,466,295,389
2018,Fca Us Llc,Chrysler,300,3.6,6,Auto(A8),19,30,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24,466,295,389
2018,Fca Us Llc,Chrysler,300,5.7,8,Auto(A8),16,25,19,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24,556,355,466
2018,Fca Us Llc,Chrysler,300 AWD,3.6,6,Auto(A8),18,27,21,Naturally Aspirated,Automatic,8,All Wheel Drive,Large Cars,2017-07-24,484,330,415
2018,Fca Us Llc,Chrysler,300 AWD,3.6,6,Auto(A8),18,27,21,Naturally Aspirated,Automatic,8,All Wheel Drive,Large Cars,2017-07-24,484,330,415
2018,Fca Us Llc,Dodge,Charger,3.6,6,Auto(A8),19,30,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-17,466,295,389
2018,Fca Us Llc,Dodge,Charger,3.6,6,Auto(A8),19,30,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24,466,295,389
2018,Fca Us Llc,Dodge,Charger,5.7,8,Auto(A8),16,25,19,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24,556,355,466
2018,Fca Us Llc,Dodge,Charger,6.4,8,Auto(A8),15,25,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24,589,360,486
2018,Fca Us Llc,Dodge,Charger SRT,6.2,8,Auto(A8),13,22,16,Supercharged,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24,663,403,546
