Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2
2021,Volkswagen Group Of,Bugatti,Chiron,8.0,16,Auto(AM-S7),9,14,11,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2020-11-13,1010,632,840
2021,Volkswagen Group Of,Bugatti,Chiron Pur Sport,8.0,16,Auto(AM-S7),8,13,10,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2020-11-13,1055,695,893
2021,General Motors,Chevrolet,CORVETTE,6.2,8,Auto(S8),15,27,19,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2020-11-05,581,329,467
2021,Ferrari,"Ferrari North America, Inc.",812 GTS,6.5,12,Auto(AM7),12,15,13,Naturally Aspirated,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2020-07-01,733,581,665
2021,Ferrari,"Ferrari North America, Inc.",812 Superfast,6.5,12,Auto(AM7),12,16,13,Naturally Aspirated,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2020-07-01,747,557,661
2021,Ferrari,"Ferrari North America, Inc.",F8 Spider,3.9,8,Auto(AM7),15,18,16,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2020-07-01,606,487,552
2021,Ferrari,"Ferrari North America, Inc.",F8 Tributo,3.9,8,Auto(AM7),15,19,16,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2020-07-01,605,462,541
2021,Ford Motor Company,Ford,FORD GT,3.5,6,Auto(AM7),12,18,14,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2020-12-11,752,485,632
2021,Jaguar Land Rover L,Jaguar,F-TYPE Convertible,2.0,4,Auto(S8),23,30,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2020-02-18,386,296,346
2021,Jaguar Land Rover L,Jaguar,F-TYPE Coupe,2.0,4,Auto(S8),23,30,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2020-02-18,386,296,346
2021,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Convertible,5.0,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Two Seaters,2020-02-24,571,369,481
2021,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Coupe,5.0,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Two Seaters,2020-02-24,571,369,481
2021,Jaguar Land Rover L,Jaguar,F-TYPE S AWD Convertible,3.0,6,Auto(S8),18,26,21,Supercharged,Semi-Automatic,8,All Wheel Drive,Two Seaters,2020-02-24,490,347,426
2021,Jaguar Land Rover L,Jaguar,F-TYPE S AWD Coupe,3.0,6,Auto(S8),18,26,21,Supercharged,Semi-Automatic,8,All Wheel Drive,Two Seaters,2020-02-24,490,347,426
2021,Jaguar Land Rover L,Jaguar,F-TYPE S Convertible,3.0,6,Auto(S8),19,27,22,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2020-02-24,468,333,407
2021,Jaguar Land Rover L,Jaguar,F-TYPE S Coupe,3.0,6,Auto(S8),19,27,22,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2020-02-24,468,333,407
2021,Volkswagen Group Of,Lamborghini,Aventador Coupe,6.5,12,Auto(AM-S7),8,15,10,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2020-11-13,1052,608,852
2021,Volkswagen Group Of,Lamborghini,Aventador Roadster,6.5,12,Auto(AM-S7),9,15,10,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2020-11-13,1030,605,839
2021,Volkswagen Group Of,Lamborghini,Aventador Sian Coupe,6.5,12,Auto(AM-S7),8,14,10,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2021-02-26,1060,632,867
2021,Volkswagen Group Of,Lamborghini,Aventador Sian Roadster,6.5,12,Auto(AM-S7),8,14,10,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2021-02-26,1060,632,867
2021,Volkswagen Group Of,Lamborghini,Huracan,5.2,10,Auto(AM-S7),13,18,15,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2020-06-30,682,493,597
2021,Volkswagen Group Of,Lamborghini,Huracan 2WD,5.2,10,Auto(AM-S7),13,18,15,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-06-30,681,492,596
2021,Volkswagen Group Of,Lamborghini,Huracan Spyder,5.2,10,Auto(AM-S7),13,18,15,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Two Seaters,2020-06-30,682,493,597
2021,Volkswagen Group Of,Lamborghini,Huracan Spyder 2WD,5.2,10,Auto(AM-S7),13,18,15,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-06-30,681,492,596
2021,Mazda,Mazda,MX-5,2.0,4,Auto(S6),26,35,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Two Seaters,2020-12-17,339,251,299
2021,Mazda,Mazda,MX-5,2.0,4,Manual(M6),26,34,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-12-17,338,264,305
2021,Mclaren Automotive ,Mclaren,765LT Coupe,4.0,8,Auto(AM-S7),14,18,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-11-02,627,489,565
2021,Mclaren Automotive ,Mclaren,720S Coupe,4.0,8,Auto(AM-S7),15,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-09-01,588,405,505
2021,Mclaren Automotive ,Mclaren,720S Coupe LM,4.0,8,Auto(AM-S7),15,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-09-01,588,405,505
2021,Mclaren Automotive ,Mclaren,720S Spider,4.0,8,Auto(AM-S7),15,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-09-01,588,405,505
2021,Mclaren Automotive ,Mclaren,Elva,4.0,8,Auto(AM-S7),15,21,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-11-02,573,413,501
2021,Mclaren Automotive ,Mclaren,GT,4.0,8,Auto(AM-S7),15,22,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-09-01,587,401,504
2021,Mercedes-Benz,Mercedes-Benz,AMG GT (coupe),4.0,8,Auto(AM7),15,20,17,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2020-11-22,592,448,527
2021,Mercedes-Benz,Mercedes-Benz,AMG GT (roadster),4.0,8,Auto(AM7),15,20,17,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2020-11-22,599,453,533
2021,Mercedes-Benz,Mercedes-Benz,AMG GT Black Series,4.0,8,Auto(AM7),15,20,17,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2021-02-01,590,454,528
2021,Mercedes-Benz,Mercedes-Benz,AMG GT C (coupe),4.0,8,Auto(AM7),15,19,17,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2020-11-22,599,456,534
2021,Mercedes-Benz,Mercedes-Benz,AMG GT C (roadster),4.0,8,Auto(AM7),15,20,17,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2020-11-22,597,452,531
2021,Mercedes-Benz,Mercedes-Benz,AMG GT R (coupe),4.0,8,Auto(AM7),14,20,16,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Two Seaters,2020-11-22,620,453,545
2021,Nissan,Nissan,370Z,3.7,6,Manual(M6),17,26,20,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2021-01-01,524,348,445
2021,Porsche,Porsche,718 Boxster,2.0,4,Auto(AM-S7),21,27,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,414,328,375
2021,Porsche,Porsche,718 Boxster,2.0,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,440,337,394
2021,Porsche,Porsche,718 Boxster GTS 4.0,4.0,6,Auto(AM-S7),19,24,21,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-12-02,460,367,418
2021,Porsche,Porsche,718 Boxster GTS 4.0,4.0,6,Manual(M6),17,24,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-12-02,523,377,458
2021,Porsche,Porsche,718 Boxster S,2.5,4,Auto(AM-S7),19,25,22,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,461,348,410
2021,Porsche,Porsche,718 Boxster S,2.5,4,Manual(M6),19,24,21,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,472,363,423
2021,Porsche,Porsche,718 Boxster T,2.0,4,Auto(AM-S7),21,27,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,422,328,380
2021,Porsche,Porsche,718 Boxster T,2.0,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,440,337,394
2021,Porsche,Porsche,718 Cayman,2.0,4,Auto(AM-S7),21,27,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,414,328,375
2021,Porsche,Porsche,718 Cayman,2.0,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,440,337,394
2021,Porsche,Porsche,718 Cayman GT4,4.0,6,Auto(AM-S7),18,24,20,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-12-02,488,373,436
2021,Porsche,Porsche,718 Cayman GT4,4.0,6,Manual(M6),17,23,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-12-02,524,382,460
2021,Porsche,Porsche,718 Cayman GTS 4.0,4.0,6,Auto(AM-S7),19,24,21,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-12-02,460,367,418
2021,Porsche,Porsche,718 Cayman GTS 4.0,4.0,6,Manual(M6),17,24,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-12-02,523,377,458
2021,Porsche,Porsche,718 Cayman S,2.5,4,Auto(AM-S7),19,25,22,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,461,348,410
2021,Porsche,Porsche,718 Cayman S,2.5,4,Manual(M6),19,24,21,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,472,363,423
2021,Porsche,Porsche,718 Cayman T,2.0,4,Auto(AM-S7),21,27,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,422,328,380
2021,Porsche,Porsche,718 Cayman T,2.0,4,Manual(M6),20,26,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-10-01,440,337,394
2021,Porsche,Porsche,718 Spyder,4.0,6,Auto(AM-S7),18,24,20,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2020-12-02,488,373,436
2021,Porsche,Porsche,718 Spyder,4.0,6,Manual(M6),17,23,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2020-12-02,524,382,460
2021,BMW,Toyota,Supra 2.0,2.0,4,Auto(S8),25,32,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2020-08-21,358,275,321
2021,BMW,Toyota,Supra 3.0,3.0,6,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Two Seaters,2020-03-31,396,297,351
2021,Aston Martin,Aston Martin Lagonda Ltd,DB11 V12,5.2,12,Auto(S8),15,22,18,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Minicompact Cars,2020-08-10,579,397,497
2021,Aston Martin,Aston Martin Lagonda Ltd,DB11 V8,4.0,8,Auto(S8),18,24,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Minicompact Cars,2020-08-10,486,365,431
2021,Aston Martin,Aston Martin Lagonda Ltd,DBS,5.2,12,Auto(S8),14,22,17,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Minicompact Cars,2020-08-10,618,404,522
2021,Volkswagen Group Of,Bentley,Continental GT Convertible,4.0,8,Auto(AM-S8),16,26,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-06-30,570,344,468
2021,Volkswagen Group Of,Bentley,Continental GT Convertible,6.0,12,Auto(AM-S8),12,19,15,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-09-18,716,459,601
2021,Ferrari,"Ferrari North America, Inc.",Portofino,3.9,8,Auto(AM7),16,22,18,Turbocharged,Automated Manual,7,"2-Wheel Drive, Rear",Minicompact Cars,2020-07-01,560,394,485
2021,Ferrari,"Ferrari North America, Inc.",Portofino M,3.9,8,Auto(AM8),16,23,19,Turbocharged,Automated Manual,8,"2-Wheel Drive, Rear",Minicompact Cars,2020-07-01,539,386,471
2021,Toyota,Lexus,LC 500 CONVERTIBLE,5.0,8,Auto(S10),15,25,18,Naturally Aspirated,Semi-Automatic,10,"2-Wheel Drive, Rear",Minicompact Cars,2020-07-09,598,356,489
2021,Lotus,Lotus Cars Ltd,Evora GT,3.5,6,Auto(S6),17,24,20,Supercharged,Semi-Automatic,6,"2-Wheel Drive, Rear",Minicompact Cars,2020-10-13,501,361,438
2021,Lotus,Lotus Cars Ltd,Evora GT,3.5,6,Manual(M6),17,26,20,Supercharged,Manual,6,"2-Wheel Drive, Rear",Minicompact Cars,2020-10-13,525,338,441
2021,BMW,Mini,COOPER CONVERTIBLE,1.5,3,Auto(AM-S7),28,37,31,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Minicompact Cars,2020-03-31,313,240,280
2021,BMW,Mini,COOPER CONVERTIBLE,1.5,3,Manual(M6),26,37,30,Turbocharged,Manual,6,"2-Wheel Drive, Front",Minicompact Cars,2020-03-31,333,242,292
2021,BMW,Mini,COOPER S CONVERTIBLE,2.0,4,Auto(AM-S7),26,34,29,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Minicompact Cars,2020-03-31,346,260,307
2021,BMW,Mini,COOPER S CONVERTIBLE,2.0,4,Manual(M6),23,32,26,Turbocharged,Manual,6,"2-Wheel Drive, Front",Minicompact Cars,2020-03-31,386,276,336
2021,BMW,Mini,JOHN COOPER WORKS CONVERTIBLE,2.0,4,Auto(S8),25,33,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Minicompact Cars,2020-03-31,351,267,313
2021,Porsche,Porsche,911 Carrera,3.0,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Minicompact Cars,2020-11-09,492,369,443
2021,Porsche,Porsche,911 Carrera 4,3.0,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-11-09,491,368,442
2021,Porsche,Porsche,911 Carrera 4 Cabriolet,3.0,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-11-09,492,366,443
2021,Porsche,Porsche,911 Carrera 4S,3.0,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-11-09,490,385,443
2021,Porsche,Porsche,911 Carrera 4S,3.0,6,Manual(M7),17,25,20,Turbocharged,Manual,7,All Wheel Drive,Minicompact Cars,2020-11-09,519,349,442
2021,Porsche,Porsche,911 Carrera 4S Cabriolet,3.0,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-11-09,484,385,439
2021,Porsche,Porsche,911 Carrera 4S Cabriolet,3.0,6,Manual(M7),17,24,20,Turbocharged,Manual,7,All Wheel Drive,Minicompact Cars,2020-11-09,520,368,452
2021,Porsche,Porsche,911 Carrera Cabriolet,3.0,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Minicompact Cars,2020-11-09,492,369,443
2021,Porsche,Porsche,911 Carrera S,3.0,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Minicompact Cars,2020-11-09,486,385,441
2021,Porsche,Porsche,911 Carrera S,3.0,6,Manual(M7),18,25,21,Turbocharged,Manual,7,"2-Wheel Drive, Rear",Minicompact Cars,2020-11-09,483,354,425
2021,Porsche,Porsche,911 Carrera S Cabriolet,3.0,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Rear",Minicompact Cars,2020-11-09,484,385,439
2021,Porsche,Porsche,911 Carrera S Cabriolet,3.0,6,Manual(M7),17,25,20,Turbocharged,Manual,7,"2-Wheel Drive, Rear",Minicompact Cars,2020-11-09,521,354,443
2021,Porsche,Porsche,911 Targa 4,3.0,6,Auto(AM-S8),18,24,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-11-09,491,368,442
2021,Porsche,Porsche,911 Targa 4S,3.0,6,Auto(AM-S8),18,23,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-11-09,490,384,442
2021,Porsche,Porsche,911 Targa 4S,3.0,6,Manual(M7),17,24,20,Turbocharged,Manual,7,All Wheel Drive,Minicompact Cars,2020-11-09,512,368,447
2021,Porsche,Porsche,911 Turbo,3.7,6,Auto(AM-S8),15,20,17,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-11-06,573,447,516
2021,Porsche,Porsche,911 Turbo Cabriolet,3.7,6,Auto(AM-S8),15,20,17,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-11-06,586,442,521
2021,Porsche,Porsche,911 Turbo S,3.7,6,Auto(AM-S8),15,20,17,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-11-06,577,443,517
2021,Porsche,Porsche,911 Turbo S Cabriolet,3.7,6,Auto(AM-S8),15,20,17,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Minicompact Cars,2020-11-06,600,441,529
2021,Volkswagen Group Of,Audi,A5 Cabriolet quattro,2.0,4,Auto(AM-S7),23,31,26,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2020-09-25,390,281,341
2021,Volkswagen Group Of,Audi,A5 quattro,2.0,4,Auto(AM-S7),24,31,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2020-09-25,368,287,331
2021,Volkswagen Group Of,Audi,RS 5,2.9,6,Auto(S8),18,25,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2020-06-30,492,359,432
2021,Volkswagen Group Of,Audi,S5,3.0,6,Auto(S8),20,28,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2020-08-21,432,317,380
2021,Volkswagen Group Of,Audi,S5 Cabriolet,3.0,6,Auto(S8),20,26,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2020-08-21,440,335,393
2021,Volkswagen Group Of,Audi,TT Coupe quattro,2.0,4,Auto(AM-S7),23,31,26,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2020-10-09,389,290,344
2021,Volkswagen Group Of,Audi,TT RS,2.5,5,Auto(AM-S7),20,30,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2020-10-09,434,298,373
2021,Volkswagen Group Of,Audi,TTS Coupe,2.0,4,Auto(AM-S7),23,29,25,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Subcompact Cars,2020-11-13,391,310,354
2021,Volkswagen Group Of,Bentley,Continental GT,4.0,8,Auto(AM-S8),16,26,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Subcompact Cars,2020-10-30,570,344,468
2021,Volkswagen Group Of,Bentley,Continental GT,6.0,12,Auto(AM-S8),12,20,15,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Subcompact Cars,2020-09-18,710,434,586
2021,BMW,BMW,230i Convertible,2.0,4,Auto(S8),23,33,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2020-08-15,383,272,333
2021,BMW,BMW,230i Coupe,2.0,4,Auto(S8),25,32,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2020-08-21,358,275,321
2021,BMW,BMW,230i Coupe,2.0,4,Manual(M6),21,32,25,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2020-07-31,422,275,356
2021,BMW,BMW,230i xDrive Convertible,2.0,4,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2020-07-31,424,294,366
2021,BMW,BMW,230i xDrive Coupe,2.0,4,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2020-07-31,424,294,366
2021,BMW,BMW,430i Convertible,2.0,4,Auto(S8),24,33,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2021-03-15,371,271,326
2021,BMW,BMW,430i Coupe,2.0,4,Auto(S8),26,34,29,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2020-08-31,343,256,304
2021,BMW,BMW,430i xDrive Coupe,2.0,4,Auto(S8),24,33,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2020-08-31,373,266,325
2021,BMW,BMW,840i Convertible,3.0,6,Auto(S8),22,29,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2020-08-21,402,309,360
2021,BMW,BMW,840i Coupe,3.0,6,Auto(S8),23,30,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2020-08-10,389,296,347
2021,BMW,BMW,840i xDrive Convertible,3.0,6,Auto(S8),20,27,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2020-08-15,435,329,387
2021,BMW,BMW,840i xDrive Coupe,3.0,6,Auto(S8),20,27,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2020-08-15,435,329,387
2021,BMW,BMW,M2 Competition Coupe,3.0,6,Auto(AM-S7),16,23,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Subcompact Cars,2020-08-15,537,393,472
2021,BMW,BMW,M2 Competition Coupe,3.0,6,Manual(M6),18,24,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2020-08-01,503,362,440
2021,BMW,BMW,M240i Convertible,3.0,6,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2020-08-01,421,298,366
